,label,text
486,Acne,I've recently developed a terrible rash on my skin. It's riddled with blackheads and pus-filled pimples. My skin has also been scurrying about.
487,Acne,I awoke this morning to see a horrible rash on my skin. There are several blackheads and pimples loaded with pus. My skin has also been scurrying about.
488,Acne,"This morning when I woke up, I discovered an extremely bad rash on my skin. There are several pus-filled pimples and blackheads all around. My skin has also been moving around a lot."
489,Acne,I've recently been battling a pretty itchy rash on my skin. There are pus-filled pimples and blackheads all over it. My skin has also been scurringÂ a lot.
490,Acne,"This morning, I realized that I had a major rash all over my body. There are lots of pimples filled with pus and blackheads everywhere, and my skin has been scurrying a lot."
491,Acne,"I woke up today to find that I had a major rash all over my body. There are lots of pimples filled with pus and blackheads everywhere, and my skin has been scurrying a lot."
492,Acne,"I woke up this morning to find that I had a major rash all over my body. It's covered in pus-filled pimples and blackheads, and my skin has been scurrying a lot"
493,Acne,"This morning, I saw a large rash all over my body. There are a lot of pus-filled pimples and blackheads all over my face, and my skin has been scurrying a lot."
494,Bronchial Asthma,"I have been feeling extremely tired and weak, and I've also been coughing a lot with difficulty breathing. My fever is very high, and I'm producing a lot of mucus when I cough."
495,Bronchial Asthma,"I've got a cough that won't go away, and I'm exhausted. I've been coughing up thick mucous and my fever is also pretty high."
496,Bronchial Asthma,"I have a persistent cough and have been feeling quite fatigued. My fever is through the roof, and I'm having trouble breathing. When I cough, I also cough up a lot of mucous."
497,Bronchial Asthma,"I've been having issues with exhaustion, a dry cough, and breathing. I have a very high fever and have been coughing up a lot of thick, mucoid phlegm."
498,Bronchial Asthma,"I feel really fatigued and weak, and I have a bad cough. My fever is really high, and my breathing has become shallow. When I cough, a lot of saliva comes out as well."
499,Bronchial Asthma,"I've had a lot of sleepiness, a cough that refuses to go away, and breathing difficulty. I've been coughing up a lot of thick, mucoid saliva and have a high fever."
500,Bronchial Asthma,"doctor, i have been having high fever since past few days , saliva also became thick , dry cough , weakness also seen"
501,Bronchial Asthma,"I have a cough that has continued for days, and I feel really weak and tired. My fever is high, and my breath has become strained. When I cough, I also generate a lot of mucus."
502,Bronchial Asthma,"Mom, Dad, I've been feeling really tired and weak lately, and I've had this cough that just won't go away. It's been hard for me to catch my breath, and my fever has been really high. When I cough, I've been producing a lot of mucus."
503,Bronchial Asthma,"Hey Mom, Hey Dad, I've been feeling really exhausted lately and have had this persistent cough. My breathing has become shallow, and my fever is very high. I've also been coughing up a lot of thick, mucoid sputum"
504,Bronchial Asthma,"Recently, I've felt quite weak and exhausted, and I've also had a cough that simply won't go away. My fever has been really high, and it has been challenging for me to catch my breath. I've been making a lot of mucous when I cough."
505,Bronchial Asthma,"I've felt terribly weak and drained, and I've also had a cough that that won't go away. My fever has been exceptionally high, and it has been challenging to try to catch my breath. I've been creating a lot of mucous when I cough."
506,Bronchial Asthma,"I'm feeling really tired and weak lately, and I've had this cough that just won't go away. My breathing has become shallow, and my fever has been really high. When I cough, I've been producing a lot of thick, mucoid sputum"
507,Bronchial Asthma,"feeling extremely exhausted and have had this persistent cough. It's been hard for me to catch my breath, and my fever is very high. I've also been producing a lot of mucus when I cough"
508,Bronchial Asthma,"I've been struggling with fatigue and a constant cough that's been making it difficult to breathe. My fever is high, and I've been coughing up a lot of thick, mucoid sputum."
509,Bronchial Asthma,"I've had a nagging cough that won't go away, and my breathing has become labored. My fever is also very high, and I'm feeling very weak and tired. I've been producing a lot of mucus when I cough"
510,Bronchial Asthma,"I've been experiencing a high fever, a persistent cough, and shortness of breath. I've also been producing a lot of thick, mucoid sputum, and I'm feeling very tired and weak."
511,Bronchial Asthma,"I've been having breathing issues, a persistent cough, and exhaustion. I've been coughing up a lot of thick, mucoid sputum and have a very high fever. I'm just feeling so drained and tired from having to deal with all of this."
512,Bronchial Asthma,"I've had this cough that's been lingering for days and difficulty breathing. My fever is sky-high, and I'm feeling so weak and tired. I've also been producing a lot of mucus when I cough, and it's just been so overwhelming to deal with all of these symptoms. I'm getting so frustrated with all of this."
513,Bronchial Asthma,"I've had a persistent cough for days, and I also have breathing problems. I'm so weak and exhausted, and my fever is through the roof. It's been very difficult to manage all of these symptoms, and I've also been coughing up a lot of mucus. I'm becoming so angry over everything."
514,Bronchial Asthma,"I've been struggling with difficulty breathing, a constant cough, and fatigue. My fever is extremely high, and I've been coughing up a lot of thick, mucoid sputum. It's been so hard to deal with all of this, and I'm just feeling so drained and worn out"
515,Bronchial Asthma,"I've been having breathing issues, a persistent cough, and exhaustion. I've been coughing up a lot of thick, mucoid sputum and have a very high fever. I'm just feeling so exhausted and tired from having to cope with all of this."
516,Bronchial Asthma,"I've been feeling really ill lately. I've had this persistent cough and difficulty breathing, and my fever has been off the charts. I'm also feeling extremely exhausted, and I've been producing a lot of mucus when I cough. It's just been so overwhelming to deal with all of these symptoms"
517,Bronchial Asthma,"Recently, I've been feeling terrible. My fever has been through the roof, and I've had a persistent cough and breathing problems. I've been coughing up a lot of phlegm and am also feeling quite weary. Dealing with all of these symptoms has been quite difficult."
518,Bronchial Asthma,"I've had a fever, a cough that won't go away, and shortness of breath. In addition, I've been coughing up a lot of thick, mucoid saliva and I feel quite worn out and weak."
519,Bronchial Asthma,"Hey, I've had a dry cough, breathing difficulties, as well as a high fever. a lot of mucous is being produced, and I feel incredibly weak and tired."""
520,Bronchial Asthma,"Recently, I have had a number of concerning symptoms, including a dry cough, impaired breathing, a high fever, and a lot of mucus. I also feel very weak and tired."
521,Bronchial Asthma,"I am currently dealing with a number of health issues, including a dry cough, difficulty breathing, a high fever, and increased mucus production. I am also feeling very weak and tired"
522,Bronchial Asthma,"its been a week , i am suffering from continious health issues like dry cough  , problems in breathing , weakness throughout the day."
523,Bronchial Asthma,"Doctor , from couple of days i am not able to brethe propelry , lying on bed due to high fever , lot of mucus gets out . please suggest me some medicines."
524,Bronchial Asthma,"I've been experiencing shortness of breath, a persistent cough, and a high fever. I've also been producing a lot of thick, mucoid sputum, and I'm feeling so drained and exhausted. It's been so hard to deal with all of this."
525,Bronchial Asthma," I'm so weak and exhausted, and my fever is through the roof. It's been very difficult to manage all of these symptoms, and I've also been coughing up a lot of mucus. I'm becoming so angry over everything."
526,Bronchial Asthma," must confess that I've been experiencing shortness of breath, a persistent cough, and a high fever. I've also been producing a lot of thick, mucoid sputum, and I'm feeling quite drained and exhausted. It's all been rather tough to deal with, and I'm feeling quite sick at the moment"
527,Bronchial Asthma,"I must admit that I have been having a high fever, a persistent cough, and shortness of breath. In addition, I've been coughing up a lot of thick, mucoid saliva and I've been feeling really depleted and worn out."
528,Bronchial Asthma,"I've been having a tough time with this constant cough, difficulty breathing, and fatigue. My fever is high, and I've been coughing up a lot of thick, mucoid sputum. It's all been rather draining and exhausting, and I'm feeling quite sick at the moment."
529,Bronchial Asthma,"I've been struggling with a persistent cough, breathing issues, and exhaustion. I've been coughing up a lot of thick, mucoid sputum and have a high fever. All of this has been really tiring and exhausting, and right now I'm feeling rather ill."
530,Bronchial Asthma,"I've been dealing with a bad cough, breathing issues, and drowsiness. I've been coughing up a lot of thick, mucoid sputum and have a high fever. All of this has been really exhausting and exhausting, and right now I'm feeling rather ill."
531,Bronchial Asthma,"My persistent cough, breathing problems, and exhaustion have been making things difficult for me. I've been producing copious amounts of thick, mucoid sputum while also having a high fever. I'm currently feeling fairly ill because everything has been so tiring and exhausting."
532,Bronchial Asthma,"With my persistent cough, respiratory issues, and exhaustion, I've been struggling. I have a high fever and have been producing a lot of thick, mucoid sputum while coughing. I currently feel rather sick as a result of how draining and tiresome everything has been."
533,Bronchial Asthma,"My fever is through the roof, and I'm so weak and tired out. I've been coughing up a lot of mucous, and managing all of these symptoms has been really hard. Everything is making me so upset."
534,Bronchial Asthma,"Doctor Due to a high fever, I haven't been able to breathe via my nose or mouth for a few days and feelinf too tired. Please recommend some medications for me."
535,Bronchial Asthma,"Hey, I've got a dry cough, trouble breathing, and a high fever. I'm producing a lot of mucus and am feeling quite weak and exhausted."
536,Hypertension,"I have been experiencing a headache, chest pain, dizziness, and difficulty maintaining my balance. I also feel like I am having trouble concentrating"
537,Hypertension,"Along with a headache, chest pain, instability, and balance issues, I've also been feeling dizzy. I also think I'm having problems focusing."
538,Hypertension,"Along with a headÂ pain, chest pain, instability, and balance issues, I've also been feeling unwell. I also think I'm having problems focusing."
539,Hypertension,"In addition to a headÂ pain, chest pain, instability, and balance issues, I've already been feeling unwell. I also suppose I'm having issues focusing."
540,Hypertension,"I've been experiencing balance issues, a headache, chest pain, and dizziness. My ability to concentrate and focus has also been challenging."
541,Hypertension,"I have been having a headache, chest pain, dizziness, and trouble with my balance. It has also been hard for me to focus and concentrate."
542,Hypertension,"I've been encountering trouble walking, a headache, chest pain, and dizziness. My concentration skills and focus has also been challenging."
543,Hypertension,"I've been encountering poor balance, a headache, chest pain, and dizziness. My ability to pay attention and focus has also been problematic."
544,Hypertension,"My coordination has been off, and I've been experiencing a headache, chest pain, and dizziness. Additionally, I've had trouble concentrating and focusing."
545,Hypertension,"My symptoms include a headache, chest pain, dizziness, lack of balance, and trouble concentrating."
546,Hypertension,"I have been experiencing symptoms such as a headache, chest pain, dizziness, loss of balance, and difficulty focusing."
547,Hypertension,"I've been suffering from symptoms including a headache, chest pain, dizziness, losing my balance, and trouble concentrating."
548,Hypertension,"Headache, chest discomfort, dizziness, lack of balance, and difficulty concentrating are some of the symptoms I've been having."
549,Hypertension,"Along with a headache and chest pain, I also experienced fainting and balance issues. Additionally, I've discovered that it's hard for me to focus."
550,Hypertension,"I've been experiencing balance issues, a headache, chest pain, and dizziness. I've also realised that I'm having trouble focusing."
551,Hypertension,"My balance has been off, and I have a headache, chest pain, and dizziness. I've also observed that it's hard for me to concentrate."
552,Hypertension,"I've been experiencing balance issues, chest pain, headaches, and pains. I've been having trouble focusing as well."
553,Hypertension,"I have been experiencing chest pain, dizziness, and a headache that feels like a continual pressure in my forehead."
554,Hypertension,"I have been feeling lightheaded and unsteady on my feet, and have also noticed a decline in my ability to focus and concentrate."
555,Hypertension,"I've been experiencing dizziness and shakiness, as well as a loss in my attention span and ability to concentrate."
556,Hypertension,"I've been experiencing dizziness and anxiousness, as well as a loss in my attention and concentration and ability to concentrate."
557,Hypertension,"I've had intense aches in my chest, a headache that won't go away, and I've been feeling dizzy and unsteady."
558,Hypertension,"I've had intense aches in my chest, a headÂ Â pain that refuses to go away, and I've been feeling dizzy and unsteady."
559,Hypertension,"Along with chest pain, dizziness, and a headache that feels like a narrow zone around my head, I have been having a lot of trouble."
560,Hypertension,"I have been struggling with a headache that feels like a tight band around my head, along with chest pain and dizziness."
561,Hypertension,I've been experiencing balance issues in addition to feeling disoriented and dizzy. My headache has also been present nonstop.
562,Hypertension,"I have been feeling disoriented and dizzy, and have also had trouble keeping my balance. My headache has been a constant presence as well."
563,Hypertension,"I've been experiencing balance issues along with feeling dizzy and lightheaded. Additionally, I've seen a drop in my concentration and focus."
564,Hypertension,"In addition to feeling dizzy and lightheaded, I've been having problems keeping my equilibrium. My capacity to concentrate and focus has also been slipping, I've noticed."
565,Hypertension,"I have been experiencing a headache that feels like a sharp pain in my temples, along with chest pain and dizziness."
566,Hypertension,"Along with a chest pain and dizziness, I've had a headache that seems like a sharp pain in my forehead."
567,Hypertension,"I have been feeling fine all day, but suddenly developed a headache, chest pain, and dizziness while out for a walk. It's been hard for me to focus and concentrate since then."
568,Hypertension,"While taking a walk, I suddenly started experiencing headache, chest pain, and dizziness after feeling fine all day. Since then, it has been challenging for me to concentrate and focus."
569,Hypertension,"I woke up this morning with a headache and chest pain, and as the day has gone on, I've also been feeling dizzy and unsteady on my feet"
570,Hypertension,"I had a headache and chest pain this morning, and as the day wore on, I also started to feel unsteady and unstable on my feet."
571,Hypertension,"I have been dealing with a headache and chest pain for a few days now, but today the dizziness and loss of balance became much worse."
572,Hypertension,"For a few days now, I've been suffering from a headache and chest pain, but today the dizziness and lack of balance got considerably worse."
573,Hypertension,"I was at work when I started feeling a headache, chest pain, and dizziness. It's been hard for me to concentrate and focus on my tasks since then."
574,Hypertension,"When I first experienced a headache, chest pain, and lightheadedness, I was at work. Since then, it has been challenging for me to focus and concentrate on my work."
575,Hypertension,"I was in the middle of a workout when I suddenly developed a headache, chest pain, and dizziness. It's been hard for me to maintain my balance since then"
576,Hypertension,"I instantly experienced a headache, chest pain, and dizziness while working out. Since then, it has been challenging for me to keep my balance."
577,Hypertension,"I have been feeling fine all day, but suddenly developed a headache, chest pain, and dizziness while driving home from work. It's been hard for me to focus and concentrate on the road since then."
578,Migraine,"I have been experiencing acidity and indigestion after meals, as well as frequent headaches and blurred vision."
579,Migraine,"I've been getting frequent headaches and hazy vision, as well as acid reflux and indigestion after meals."
580,Migraine,"I have been having trouble with my vision, seeing things as distorted and experiencing visual disturbances."
581,Migraine,"I've been suffering visual disruptions, seeing things as distorted, and eyesight problems."
582,Migraine,"I've been facing visual disruptions, seeing things as distorted, and eyesight difficulties."
583,Migraine,"I have been feeling excessively hungry, even after eating, and have had a stiff neck."
584,Migraine,"I've been facing visual disruptions, seeing things as distorted, and eyesight difficulties."
585,Migraine,"I've been grumpy and gloomy lately, and I've also noticed a change in my vision."
586,Migraine,"I have been feeling depressed and irritable, and have noticed a change in my vision."
587,Migraine,"I've been irritated and depressed lately, and I've also noticed a change in my vision."
588,Migraine,"Along with recurrent headaches and blurred vision, I suffer acid reflux and trouble digesting my food."
589,Migraine,"I have been experiencing acid reflux and difficulty digesting my food, along with regular headaches and impaired vision"
590,Migraine,"I have been feeling hungry all the time and have had a sore neck, as well as problems with my vision."
591,Migraine,"In addition to having a stiff neck and eye issues, I have been always hungry."
592,Migraine,"I have been experiencing acidity, indigestion, headaches, and blurred and distorted vision, as well as excessive hunger, a stiff neck, depression, irritability, and visual disturbance."
593,Migraine,"Along with excessive appetite, a stiff neck, depression, impatience, and visual disturbance, I've also been having indigestion, headaches, blurred vision, and acid reflux."
594,Migraine,"Along with excessive appetite, a stiff neck, depression, impatience, and visual disturbance, I've also been suffering indigestion, headaches, blurred vision, and stomach problems."
595,Migraine,"I have been suffering from acid reflux, indigestion, frequent headaches, and impaired vision, as well as excessive hunger, a sore neck, depression, irritability, and visual disturbance."
596,Migraine,"Along with increased hunger, a sore neck, melancholy, impatience, and visual distortion, I've also been experiencing acid reflux, indigestion, frequent headaches, and blurred eyesight."
597,Migraine,"Together with increased hunger, a sore neck, anxiety, irritation, and visual distortion, I've also been experiencing acid reflux, indigestion, frequent headaches, and impaired eyesight."
598,Migraine,"I have been experiencing digestive issues, including acidity and indigestion, as well as regular headaches and distorted vision, excessive hunger, a stiff neck, depression, irritability, and visual disturbance."
599,Migraine,"In addition to recurrent headaches and blurred vision, increased appetite, a stiff neck, sadness, irritability, and visual disturbance, I have been having stomach problems, including indigestion and acidity."
600,Migraine,"In add to frequent headaches and blurred vision, increased appetite, a stiff neck, anxiety, irritability, and visual disturbance, I have been having stomach problems, including indigestion and acidity."
601,Migraine,"I have been struggling with acid reflux, indigestion, and headaches, as well as blurred and distorted vision, excessive hunger, a sore neck, depression, irritability, and visual disturbance."
602,Migraine,"Along with headaches, indigestion, acid reflux, excessive appetite, a sore neck, sadness, impatience, and visual disturbance, I have also been experiencing blurred and distorted vision."
603,Migraine,"Along with headaches, indigestion, acid reflux, excessive appetite, a sore neck, sadness, impatience, and visual disturbance, I have also been feeling blurred and distorted vision."
604,Migraine,"I have been experiencing digestive issues, including acidity and indigestion, as well as frequent headaches and impaired vision, excessive hunger, a stiff neck, depression, irritability, and visual disturbance"
605,Migraine,"Acidity and indigestion are among the digestive problems I've been having, along with regular headaches, blurred vision, increased hunger, stiff neck, sadness, impatience, and visual disruption."
606,Migraine,"I have been suffering from acid reflux, indigestion, and regular headaches, as well as distorted vision, excessive hunger, a sore neck, depression, irritability, and visual disturbance."
607,Migraine,"Along with distorted eyesight, excessive appetite, a painful neck, melancholy, irritability, and regular headaches, I have also been experiencing acid reflux, indigestion, and regular headaches."
608,Migraine,"Along with distorted eyesight, excessive appetite, a painful neck, anxiety, irritability, and regular headaches, I have also been battling acid reflux, indigestion, and regular headaches."
609,Migraine,"I have been experiencing acidity, indigestion, and frequent headaches, as well as blurred and distorted vision, excessive hunger, a stiff neck, depression, irritability, and visual disturbance."
610,Migraine,"Stomach acid, indigestion, frequent headaches, hazy and distorted vision, increased appetite, stiff neck, depression, irritation, and visual distortion have all been bothering me."
611,Migraine,"I have been struggling with digestive issues, including acid reflux and indigestion, as well as regular headaches and impaired vision, excessive hunger, a sore neck, depression, irritability, and visual disturbance"
612,Migraine,"I have been experiencing frequent headaches, blurred vision, excessive appetite, a sore neck, sadness, irritability, and digestive problems including indigestion and acid reflux."
613,Migraine,"I have been enduring frequent headaches, blurred vision, excessive appetite, a sore neck, anxiety, irritability, and digestive difficulties including indigestion and acid reflux."
614,Migraine,"I have been experiencing acidity, indigestion, and headaches, as well as blurred and distorted vision, excessive hunger, a stiff neck, depression, irritability, and visual disturbance"
615,Migraine,"Along with excessive appetite, a stiff neck, headaches, indigestion, and acid reflux, I've also been experiencing sadness, impatience, and visual distortion."
616,Migraine,"Along with excessive appetite, a stiff neck, headaches, indigestion, and acid reflux, I've also been experiencing sadness, impatience, and visual distortion."
617,Migraine,"I have been suffering from acid reflux, indigestion, and frequent headaches, as well as distorted vision, excessive hunger, a sore neck, depression, irritability, and visual disturbance."
618,Migraine,"Along with impaired eyesight, increased appetite, a sore neck, melancholy, impatience, and regular headaches, I've also been experiencing heartburn, acid reflux, and indigestion."
619,Cervical spondylosis,"I have been experiencing severe back pain, a persistent cough, and weakness in my limbs. My neck also hurts and I have been feeling dizzy and off balance."
620,Cervical spondylosis,"Along with a chronic cough and limb weakness, I've been dealing with excruciating back discomfort. I've been experiencing neck pain as well as vertigo and instability."
621,Cervical spondylosis,"I have been suffering from back pain, a hacking cough, and weakness in my arms and legs. Additionally, my neck hurts and I have had issues with dizziness and maintaining my balance."
622,Cervical spondylosis,"Back pain, a hacking cough, and numbness in my arms and legs have been bothering me. In addition, my neck hurts, and I've having trouble staying balanced and without getting lightheaded."
623,Cervical spondylosis,"Back pain, a coughing cough, and numbness in my arms and legs have been plaguing me. In addition, my neck hurts, and I've having trouble staying balanced and without getting woozy."
624,Cervical spondylosis,"Pain typically, a coughing cough, and numbness in my arms and legs have been plaguing me. In addition, my neck hurts, and I've having trouble staying balanced and without getting woozy."
625,Cervical spondylosis,"I have been struggling with back pain, a cough that won't go away, and weakness in my extremities. My neck hurts and I have had problems with dizziness and losing my balance."
626,Cervical spondylosis,"Back discomfort, a persistent cough, and weakness in my limbs have been bothering me. I have issues with vertigo and losing my equilibrium, and my neck hurts."
627,Cervical spondylosis,"Back discomfort, a breathing difficulty, and weakness in my limbs have been hurting me. I have issues with vertigo and losing my balance, and my neck hurts."
628,Cervical spondylosis,"I have been experiencing intense back pain, a dry cough, and a lack of strength in my limbs. My neck hurts and I have been feeling dizzy and unsteady on my feet."
629,Cervical spondylosis,"I've been struggling with severe back pain, a dry cough, and limb weakness. I've been feeling lightheaded and wobbly on my feet, and my neck hurts."
630,Cervical spondylosis,"I've been battling with back pain, a dry cough, and limb weakness. I've been feeling dizzy and unstable on my feet, and my neck hurts."
631,Cervical spondylosis,"I've been struggling with back pain, a chronic cough, and limb weakness. I've been feeling disoriented and weak on my feet, and my neck hurts."
632,Cervical spondylosis,"I have been suffering from back pain, a productive cough, and weakness in my limbs. My neck is sore and I have had issues with dizziness and balance."
633,Cervical spondylosis,"Back pain, a productive cough, and limb weakness have been bothering me. I have balance and dizzy concerns, and my neck hurts."
634,Cervical spondylosis,"Backache, a difficulty breathing, and limb weakness have been bothering me. I have balance and dizzy concerns, and my neck suffers."
635,Cervical spondylosis,"I have been struggling with back pain, a persistent cough, and weakness in my muscles. My neck hurts and I have had problems with dizziness and loss of balance."
636,Cervical spondylosis,"Back pain, a lingering cough, and muscle weakness have been bothering me. I have issues with dizziness and losing my equilibrium, and my neck hurts."
637,Cervical spondylosis,"Back pain, a chronic cough, and muscle weakness have been bothering me. I have concerns with dizziness and losing my position, and my neck hurts."
638,Cervical spondylosis,"I have been experiencing severe back pain, a cough that comes and goes, and weakness in my limbs. My neck also hurts and I have been feeling dizzy and off balance."
639,Cervical spondylosis,"I've been having intermittent coughing fits, significant back pain, and limb weakness. I've been experiencing neck pain as well as a dizzy and unsteady sensation."
640,Cervical spondylosis,"I've been having periodic coughing fits, terrible back pain, and limb weakness. I've been feeling neck pain as well as a dizzy and unstable sensation."
641,Cervical spondylosis,"I have been dealing with back pain, a cough that won't go away, and weakness in my arms and legs. My neck hurts and I have had problems with dizziness and maintaining my balance."
642,Cervical spondylosis,"Back pain, a persistent cough, and numbness in my arms and legs have been bothering me. I've had trouble staying balanced and experiencing dizziness, and my neck hurts."
643,Cervical spondylosis,"Back pain, a dry cough, and stiffness in my arms and legs have been bothering me. I've had problems staying balanced and experience dizziness, and my neck hurts."
644,Cervical spondylosis,"I've been experiencing back pain, a persistent cough, and numbness in my arms and legs. I've been having trouble staying balanced and managing my vertigo, and my neck hurts."
645,Cervical spondylosis,"My arms and legs have been weak, and I have been suffering from back pain and a persistent cough. In addition to experiencing neck pain and balance issues, I also suffer dizziness."
646,Cervical spondylosis,"Back pain, a persistent cough, and arm and leg weakness have been bothering me. I've been experiencing neck pain, balance issues, and dizziness."
647,Cervical spondylosis,"Back pain, a persistent cough, and numbness in my arms and legs have been bothering me. I've had trouble staying balanced and experiencing dizziness, and my neck hurts."
648,Cervical spondylosis,"I have been suffering from back pain, a dry cough, and a lack of strength in my muscles. My neck is sore and I have been feeling dizzy and unsteady on my feet"
649,Cervical spondylosis,"Back pain, a dry cough, and a lack of muscle strength have been bothering me. My neck hurts, and I've been feeling lightheaded and shaky."
650,Cervical spondylosis,"My muscles lack strength, and I have been experiencing back pain and a dry cough. I've been experiencing neck pain and feeling lightheaded and unstable on my feet."
651,Cervical spondylosis,"My muscles haven't been very strong, and I've been experiencing back ache. I've been feeling lightheaded and wobbly on my feet, and my neck hurts."
652,Cervical spondylosis,"I've been experiencing back pain, a dry cough, and muscle weakness. I've been experiencing neck pain, feeling lightheaded, and having trouble standing still."
653,Cervical spondylosis,"I have been struggling with intense back pain, a chronic cough, and weakness in my arms and legs. My neck is sore and I have had problems with dizziness and loss of balance."
654,Cervical spondylosis,"I've had terrible back pain, a persistent cough, and weakness in my arms and legs. I have issues with dizziness and balance loss, and my neck hurts."
655,Cervical spondylosis,"I've been suffering from severe back pain, a persistent cough, and numbness in my arms and legs. I've been experiencing issues with vertigo and balance issues, and my neck hurts."
656,Cervical spondylosis,"Along with a persistent cough, weakness in my arms and legs, and severe back pain, I've been having a lot of trouble. I've experienced issues with vertigo and balance loss, and my neck is hurting."
657,Cervical spondylosis,"I have been experiencing severe back pain, a cough that produces phlegm, and weakness in my muscles. My neck also hurts and I have been feeling dizzy and unsteady on my feet."
658,Cervical spondylosis,"In addition to having excruciating back pain, I've also been coughing up mucus and feeling weak all over. I've been feeling lightheaded and unstable on my feet, and my neck hurts as well."
659,Cervical spondylosis,"My muscles have been quite weak, and I've been coughing up phlegm along with significant back discomfort. In addition to feeling weak and disoriented, my neck has been hurting."
660,Jaundice,"I have been experiencing intense itching, vomiting, and fatigue. I have also lost weight and have a high fever. My skin has turned yellow and my urine is dark. I have also been experiencing abdominal pain."
661,Jaundice,"I've been feeling extremely scratchy, sick, and worn out. In addition, I've lost weight and have a temperature. My urine is dark, and my skin has turned yellow. Additionally, I've been having stomach pain."
662,Jaundice,"I've felt really scratchy, nauseated, and worn out. I also had a high fever and lost weight. Both my skin and my urine have become yellow. Additionally, my stomach has been hurting."
663,Jaundice,"Extreme itchiness, sickness, and exhaustion have all been plaguing me. In addition, I developed a fever and lost weight. My pee is black, and I've developed a yellow rash. Additionally, I've had stomach ache."
664,Jaundice,I have been having severe itching and vomiting. I am also very tired and have lost weight. My fever is high and my skin has turned yellow. My urine is dark and I have been experiencing abdominal pain
665,Jaundice,"I've been experiencing intense itching and nausea. I have lost weight and am also really exhausted. My skin has become yellow, and I have a severe fever. I have dark urine, and I've been having stomach pain."
666,Jaundice,"I've been throwing up and experiencing intense itching. Along with losing weight, I'm also really exhausted. My skin has become yellow, and my fever is really high. I've been having stomach pain and my pee is black."
667,Jaundice,"Strong itchiness and nausea have been bothering me. I have also lost weight and am really exhausted. I have a high fever, and my skin is becoming yellow. In addition to feeling stomach ache, my pee is black."
668,Jaundice,I've been experiencing terrible itching and nausea. I've lost weight and am also really exhausted. My skin has become yellow and I have a severe temperature. I have dark urine and stomach ache.
669,Jaundice,I have been feeling itchy and have been vomiting. I am also very fatigued and have lost weight. My fever is high and my skin has become yellow. My urine is dark and I have abdominal pain
670,Jaundice,"I've been feeling scratchy and throwing up. I have lost weight and am also really exhausted. My skin has become yellow, and I have a severe fever. I have stomach ache and black urine."
671,Jaundice,"I've been itchy and have been throwing up. Along with losing weight, I'm also really exhausted. My skin has turned yellow, and my fever is high. Additionally, I get stomach ache and dark urine."
672,Jaundice,"I've had a scratchy stomach and been throwing up. Aside from losing weight, I am also really exhausted. I have a high fever and yellow skin. Besides having stomach ache, my pee is black."
673,Jaundice,"I've been itchy and throwing up. In addition, I have lost weight and feel really exhausted. My skin has become yellow and I have a severe temperature. I have abdominal ache and black urine."
674,Jaundice,"I've been exhausted and experiencing nausea and itching. In addition, I've lost weight and have a temperature. My urine is dark, and my skin has turned yellow. Additionally, I've been having stomach pain."
675,Jaundice,"I have been suffering from itching, vomiting, and fatigue. I have also lost weight and have a high fever. My skin has turned yellow and my urine is dark. I have also been experiencing abdominal pain"
676,Jaundice,"I've been feeling scratchy, sick, and worn out. I also had a high fever and lost weight. Both my skin and my urine have become yellow. Additional stomach pain that I've been having"
677,Jaundice,"The itch, the nausea, and the weariness have been bothering me. In addition, I developed a fever and lost weight. My pee is black, and I've developed a yellow rash. Additionally, I've had stomach ache."
678,Jaundice,"I've had nausea, vomiting, and exhaustion. Additionally, I've lost weight and have a temperature. My urine is black and my skin has turned yellow. I've also been having stomach pain."
679,Jaundice,"I have been experiencing intense itching, vomiting, and fatigue. I have also lost weight and have a high fever. My skin has turned yellow and my urine is dark. I have been having abdominal pain as well."
680,Jaundice,"I've been feeling extremely scratchy, sick, and worn out. In addition, I've lost weight and have a temperature. My urine is dark, and my skin has turned yellow. Additionally, I have been experiencing stomach pain."
681,Jaundice,"I've been feeling extremely scratchy, sick, and worn out. In addition, I've lost weight and have a temperature. My urine is dark, and my skin has turned yellow. Additionally, I have been experiencing stomach pain."
682,Jaundice,"I've been feeling extremely scratchy, sick, and worn out. In addition, I've lost weight and have a temperature. My urine is dark, and my skin has turned yellow. Additionally, I have been experiencing stomach pain."
683,Jaundice,"I've been constantly feeling scratchy, sick, and tired out. In addition, I've lost weight and have a temperature. My urine is dark, and my skin has turned yellow. Furthermore, I have been experiencing stomach pain."
684,Jaundice,"I've felt really scratchy, nauseated, and worn out. I also had a high fever and lost weight. Both my skin and my urine have become yellow. I've also been experiencing stomach pain."
685,Jaundice,"I have been having severe itching, vomiting, and fatigue. I have also lost weight and have a high fever. My skin has turned yellow and my urine is dark. I am also experiencing abdominal pain."
686,Jaundice,"I've been feeling really scratchy, dizzy, and worn out. In addition, I've lost weight and have a temperature. My urine is dark, and my skin has turned yellow. Additionally, I get stomach pain."
687,Jaundice,"I've been experiencing intense itchiness, nausea, and exhaustion. I also had a high fever and lost weight. Both my skin and my urine have become yellow. Additionally, my stomach hurts."
688,Jaundice,"Extreme itchiness, nausea, and exhaustion have been bothering me. In addition, I developed a fever and lost weight. My pee is black, and I've developed a yellow rash. The ache in my stomach is also present."
689,Jaundice,"Extreme itchiness, nausea, and fatigue have been troubling me. In moreover, I experienced a fever and lost weight. My pee is black, and I've developed a yellow rash. The ache in my stomach is also present."
